2.5868,1,0,-0.01574,0.0111,0.023762,1.7056,2.7304,1,0,-0.013857,0.014389,0.023762,1.6688,2.8627,1,0,-0.011693,0.017366,0.023762,1.6303,2.9609,1,0,-0.0084822,0.019348,0.023762,1.5894,3.0234,1,0,-0.0098252,0.016676,0.023762,1.5487
7.9249,1,1,0.051586,0.051673,0.018513,2.9686,7.8176,1,1,0.024169,0.037887,0.018513,2.8961,7.7249,1,1,0.0010599,0.025297,0.018513,2.8367,7.6627,1,1,-0.012184,0.017075,0.018513,2.784,7.631,1,1,-0.018085,0.01176,0.018513,2.7342
7.62,1,0,0.092665,0.076429,-0.13016,4.7675,7.62,1,0,0.092412,0.080057,-0.13016,4.6364,7.62,1,1,0.092635,0.082249,-0.13016,4.506,7.62,1,1,0.092889,0.081581,-0.13016,4.3762,7.62,1,1,0.092822,0.077773,-0.13016,4.2475
22.771,1,1,0.13392,0.10129,-0.35465,8.3566,22.971,1,1,0.18185,0.13533,-0.35465,8.1348,23.09,1,1,0.20266,0.15067,-0.35465,7.9032,23.136,1,1,0.19947,0.14701,-0.35465,7.6757,23.117,1,1,0.19542,0.13884,-0.35465,7.453
12.27,1,1,-0.021295,0.0077514,-0.07726,9.6713,12.348,1,1,-0.01961,0.010834,-0.07726,9.5489,12.452,1,1,-0.017451,0.013785,-0.07726,9.4244,12.571,1,1,-0.018387,0.013267,-0.07726,9.3001,12.699,1,1,-0.018464,0.011534,-0.07726,9.1758
13.063,1,1,0.28742,0.19379,0.21186,10.931,13.211,1,1,0.30505,0.21146,0.21186,10.611,13.309,1,1,0.30984,0.21733,0.21186,10.291,13.361,1,1,0.30754,0.21335,0.21186,9.9767,13.369,1,1,0.30108,0.20173,0.21186,9.6699
15.669,0,1,-0.20568,-0.10337,0.11395,5.6602,15.733,0,1,-0.2899,-0.15619,0.11395,5.7355,15.841,0,1,-0.30593,-0.16562,0.11395,5.8156,15.968,0,1,-0.25003,-0.12894,0.11395,5.8606,16.087,0,1,-0.1586,-0.071876,0.11395,5.8523
13.066,1,1,0.089169,0.074322,-0.31672,4.6204,13.08,1,1,0.21162,0.15372,-0.31672,4.4234,13.069,1,1,0.31797,0.22239,-0.31672,4.1693,12.99,1,1,0.3674,0.25011,-0.31672,3.8915,12.843,1,1,0.37991,0.24865,-0.31672,3.6113
15.265,1,1,0.050463,0.050996,-0.035661,6.2293,15.291,1,1,0.048723,0.05306,-0.035661,6.1066,15.318,1,1,0.041685,0.050562,-0.035661,5.9881,15.336,1,1,0.02786,0.041659,-0.035661,5.8773,15.343,1,1,0.011058,0.029106,-0.035661,5.7761
11.92,1,1,-0.035742,-0.00095488,-0.28509,6.4101,11.67,1,1,-0.012177,0.015427,-0.28509,6.3198,11.519,1,1,0.039399,0.049141,-0.28509,6.2001,11.512,1,1,0.10167,0.08697,-0.28509,6.0461,11.638,1,1,0.16352,0.11985,-0.28509,5.8596
16.665,1,0,-0.31849,-0.17135,0.96783,-10.35,16.765,1,0,-0.43951,-0.24864,0.96783,-9.8629,16.872,1,0,-0.55348,-0.31957,0.96783,-9.3796,16.981,1,0,-0.66213,-0.38193,0.96783,-8.9047,17.101,1,0,-0.76211,-0.4311,0.96783,-8.4306
6.3972,1,1,-0.03404,0.00007072,-0.042616,3.1956,6.3836,1,1,-0.032566,0.0028281,-0.042616,3.1527,6.3308,1,1,-0.029787,0.0061128,-0.042616,3.1076,6.2325,1,1,-0.027315,0.007786,-0.042616,3.0603,6.112,1,1,-0.022915,0.0088848,-0.042616,3.0099
12.313,1,1,0.1667,0.12105,-0.42771,5.6619,12.378,1,1,0.20258,0.14814,-0.42771,5.4584,12.424,1,1,0.24469,0.17682,-0.42771,5.2336,12.437,1,1,0.2824,0.19792,-0.42771,4.9907,12.423,1,1,0.30993,0.207,-0.42771,4.7362
13.538,1,1,-0.70688,-0.40541,-0.25246,4.053,13.324,1,1,-0.6832,-0.39923,-0.25246,4.3688,13.081,1,1,-0.60581,-0.35212,-0.25246,4.6323,12.899,1,1,-0.44661,-0.24962,-0.25246,4.7994,12.856,1,1,-0.23688,-0.11847,-0.25246,4.8461
12.5,1,1,0.14727,0.10934,-0.1916,-3.7809,12.542,1,1,0.15466,0.11853,-0.1916,-3.8519,12.564,1,1,0.15695,0.12224,-0.1916,-3.9222,12.55,1,1,0.15653,0.12065,-0.1916,-3.9911,12.487,1,1,0.15707,0.11602,-0.1916,-4.059
17.293,1,1,-0.089863,-0.03357,1.2933,-15.643,17.366,1,1,-0.3106,-0.16898,1.2933,-15.319,17.526,1,1,-0.53388,-0.30739,1.2933,-14.873,17.755,1,1,-0.774,-0.45061,1.2933,-14.302,18.025,1,1,-0.99565,-0.5701,1.2933,-13.621
18.239,1,1,0.10765,0.085458,-0.017404,7.2393,18.262,1,1,0.094068,0.081081,-0.017404,7.0797,18.25,1,1,0.091869,0.081772,-0.017404,6.9221,18.223,1,1,0.086155,0.077447,-0.017404,6.7684,18.196,1,1,0.06763,0.062779,-0.017404,6.626
15.155,1,1,-0.17966,-0.087685,0.17458,-2.5958,14.767,1,1,-0.30184,-0.16357,0.17458,-2.4216,14.44,1,1,-0.36368,-0.20154,0.17458,-2.2168,14.248,1,1,-0.33512,-0.18118,0.17458,-2.0332,14.214,1,1,-0.25651,-0.13015,0.17458,-1.8974
16.964,1,1,-0.041547,-0.0044528,-0.087754,9.616,17.212,1,1,0.023226,0.037304,-0.087754,9.47,17.5,1,1,0.069298,0.067735,-0.087754,9.2979,17.778,1,1,0.092691,0.081459,-0.087754,9.1135,18.004,1,1,0.1118,0.089069,-0.087754,8.9201
9.2504,1,1,0.084046,0.071235,-0.058579,10.014,9.1754,1,1,0.051227,0.054607,-0.058579,9.8479,9.1469,1,1,0.040746,0.049978,-0.058579,9.6876,9.1424,1,1,0.040499,0.049418,-0.058579,9.5276,9.1436,1,1,0.042723,0.047954,-0.058579,9.3672
10.635,1,1,-0.38077,-0.20888,0.78582,-6.4042,10.926,1,1,-0.52215,-0.29971,0.78582,-6.063,11.133,1,1,-0.6428,-0.37513,0.78582,-5.6607,11.234,1,1,-0.73162,-0.42459,0.78582,-5.2185,11.244,1,1,-0.77233,-0.43718,0.78582,-4.7641
8.9545,1,1,-0.0096476,0.014771,-0.10443,8.8912,9.0573,1,1,-0.011103,0.016091,-0.10443,8.7726,9.1113,1,1,-0.014599,0.015558,-0.10443,8.6554,9.1179,1,1,-0.019557,0.012549,-0.10443,8.5405,9.0788,1,1,-0.021777,0.0095624,-0.10443,8.4267
13.794,1,1,-0.032135,0.0012191,0.039529,-5.7964,13.872,1,1,-0.030076,0.0043664,0.039529,-5.7404,13.975,1,1,-0.027761,0.0073728,0.039529,-5.686,14.095,1,1,-0.028882,0.0068242,0.039529,-5.6322,14.223,1,1,-0.029305,0.0050817,0.039529,-5.5794
11.99,1,1,0.013693,0.028837,-0.32278,2.3997,11.943,1,1,0.06797,0.064954,-0.32278,2.3088,11.943,1,1,0.12932,0.10507,-0.32278,2.1842,11.988,1,1,0.18984,0.1411,-0.32278,2.0273,12.058,1,1,0.23674,0.16344,-0.32278,1.8468
18.07,1,1,0.0021017,0.021851,0.078178,-6.0506,18.19,1,1,-0.00059913,0.022582,0.078178,-6.0085,18.254,1,1,-0.014929,0.015353,0.078178,-5.9581,18.281,1,1,-0.030738,0.0056849,0.078178,-5.9002,18.289,1,1,-0.036135,0.0010159,0.078178,-5.8406
8.8664,1,1,0.25561,0.17462,0.031,0.33236,8.7466,1,1,0.31568,0.21803,0.031,0.12433,8.6734,1,1,0.39494,0.27026,0.031,-0.12413,8.6666,1,1,0.43495,0.29158,0.031,-0.39037,8.715,1,1,0.4052,0.26371,0.031,-0.63527
9.0635,1,1,0.13107,0.099573,-0.3102,-6.2595,9.0946,1,1,0.1537,0.11793,-0.3102,-6.3024,9.1963,1,1,0.18051,0.1369,-0.3102,-6.3581,9.3739,1,1,0.20967,0.15327,-0.3102,-6.4286,9.6088,1,1,0.23497,0.16238,-0.3102,-6.5112
19.624,1,1,-0.88519,-0.51287,0.93407,-6.4282,19.665,1,1,-0.901,-0.53382,0.93407,-5.8723,19.61,1,1,-0.88124,-0.52341,0.93407,-5.3388,19.496,1,1,-0.82863,-0.48415,0.93407,-4.8466,19.372,1,1,-0.75552,-0.42717,0.93407,-4.4057
10.983,1,1,-0.067866,-0.020314,0.26679,0.24405,10.879,1,1,-0.034645,0.001543,0.26679,0.23527,10.784,1,1,-0.0333,0.0039279,0.26679,0.22518,10.716,1,1,-0.032158,0.0048128,0.26679,0.21335,10.681,1,1,-0.027778,0.0059902,0.26679,0.19829
11.056,1,1,0.092468,0.07631,-0.051733,4.826,11.437,1,1,0.080182,0.0725,-0.051733,4.7011,11.696,1,1,0.054847,0.058748,-0.051733,4.5911,11.837,1,1,0.023814,0.039175,-0.051733,4.4986,11.909,1,1,0.0070673,0.026731,-0.051733,4.4153
12.786,1,1,-0.25852,-0.13521,0.45486,-8.7143,12.898,1,1,-0.29672,-0.1604,0.45486,-8.4749,12.939,1,1,-0.31041,-0.16841,0.45486,-8.2313,12.891,1,1,-0.30528,-0.16286,0.45486,-7.9956,12.771,1,1,-0.28944,-0.14976,0.45486,-7.7735
7.542,1,1,0.014395,0.02926,-0.021349,9.8043,7.5912,1,1,0.016581,0.033198,-0.021349,9.6599,7.6148,1,1,0.013658,0.033132,-0.021349,9.5168,7.6213,1,1,0.011624,0.031691,-0.021349,9.3748,7.62,1,1,0.011565,0.029408,-0.021349,9.2332
12.455,1,1,-0.45817,-0.25553,0.68552,-6.271,12.613,1,1,-0.55508,-0.32006,0.68552,-5.9126,12.744,1,1,-0.60608,-0.35229,0.68552,-5.5326,12.828,1,1,-0.63506,-0.36532,0.68552,-5.1452,12.864,1,1,-0.65497,-0.36733,0.68552,-4.7559
16.759,1,1,0.025706,0.036077,-0.18306,-8.2483,16.757,1,1,0.019157,0.03479,-0.18306,-8.1929,16.766,1,1,0.028497,0.04236,-0.18306,-8.1421,16.802,1,1,0.12431,0.10087,-0.18306,-8.1451,16.879,1,1,0.32608,0.21661,-0.18306,-8.2578
5.841,1,1,-0.010922,0.014003,-0.086587,12.79,5.7352,1,1,-0.011736,0.015699,-0.086587,12.628,5.6351,1,1,-0.014209,0.015801,-0.086587,12.467,5.5605,1,1,-0.015183,0.015234,-0.086587,12.306,5.5348,1,1,-0.011666,0.01558,-0.086587,12.144
19.751,1,1,-0.30659,-0.16418,0.011711,5.2604,19.716,1,1,-0.30395,-0.16487,0.011711,5.3481,19.72,1,1,-0.28024,-0.14965,0.011711,5.4183,19.799,1,1,-0.21226,-0.10575,0.011711,5.4469,19.97,1,1,-0.11586,-0.046437,0.011711,5.42
10.858,1,1,-0.56376,-0.31916,-0.019882,5.3145,10.562,1,1,-0.50354,-0.28821,-0.019882,5.5146,10.143,1,1,-0.4186,-0.2357,-0.019882,5.6603,9.6329,1,1,-0.3117,-0.1668,-0.019882,5.7411,9.094,1,1,-0.19483,-0.093439,-0.019882,5.754
5.9935,1,1,0.24852,0.17035,-0.64355,5.1594,6.0233,1,1,0.30655,0.21238,-0.64355,4.9027,6.0798,1,1,0.35965,0.24831,-0.64355,4.6198,6.1873,1,1,0.37832,0.25681,-0.64355,4.3308,6.3547,1,1,0.38109,0.24935,-0.64355,4.045
20.363,1,1,-0.9192,-0.53336,0.25799,-0.24291,19.982,1,1,-0.8243,-0.48642,0.25799,0.20065,19.592,1,1,-0.69649,-0.40852,0.25799,0.56204,19.278,1,1,-0.5447,-0.30984,0.25799,0.8299,19.103,1,1,-0.39053,-0.20993,0.25799,1.0061
18.288,0,1,0.028059,0.037495,-0.021088,4.6856,18.288,0,1,0.028,0.040254,-0.021088,4.5919,18.288,0,1,0.028,0.042051,-0.021088,4.4982,18.288,0,1,0.028059,0.041781,-0.021088,4.4043,18.288,0,1,0.02809,0.039244,-0.021088,4.3106
11.078,1,1,-0.85007,-0.4917,0.56063,2.3338,11.114,1,1,-0.94884,-0.56338,0.56063,2.8191,11.121,1,1,-0.98485,-0.58785,0.56063,3.3122,11.09,1,1,-0.97879,-0.57633,0.56063,3.7888,11.016,1,1,-0.94754,-0.54147,0.56063,4.2357
11.921,1,1,-0.02181,0.007441,-0.10947,22.824,11.92,1,1,-0.022128,0.0092779,-0.10947,22.556,11.967,1,1,-0.02181,0.011074,-0.10947,22.287,12.04,1,1,-0.017856,0.013593,-0.10947,22.016,12.112,1,1,-0.013037,0.014765,-0.10947,21.742
13.3,1,1,0.038695,0.043904,-0.0071414,10.325,13.198,1,1,0.008028,0.027913,-0.0071414,10.18,13.166,1,1,-0.0098443,0.018516,-0.0071414,10.044,13.218,1,1,-0.013174,0.016467,-0.0071414,9.9097,13.337,1,1,-0.0052329,0.01941,-0.0071414,9.7711
11.335,1,1,-0.30457,-0.16296,0.093162,3.7831,11.273,1,1,-0.26815,-0.14275,0.093162,3.867,11.186,1,1,-0.19837,-0.098729,0.093162,3.9082,11.072,1,1,-0.11905,-0.048531,0.093162,3.9024,10.945,1,1,-0.060042,-0.013214,0.093162,3.8627
13.713,1,1,0.29368,0.19757,-0.26991,4.2481,13.713,1,1,0.29336,0.20423,-0.26991,4.009,13.713,1,1,0.29321,0.20699,-0.26991,3.7735,13.712,1,1,0.29333,0.20463,-0.26991,3.5412,13.711,1,1,0.29263,0.1967,-0.26991,3.3127
10.707,1,1,0.07016,0.062866,0.036925,3.3448,10.868,1,1,0.17138,0.12886,0.036925,3.1849,10.926,1,1,0.20781,0.15388,0.036925,3.0065,10.894,1,1,0.16935,0.12852,0.036925,2.8515,10.82,1,1,0.073404,0.066216,0.036925,2.7508
7.6569,1,1,-0.033862,0.00017808,0.014657,3.8187,7.6263,1,1,-0.022011,0.0093504,0.014657,3.7629,7.6189,1,1,-0.018161,0.013343,0.014657,3.7044,7.6192,1,1,-0.018064,0.013465,0.014657,3.6451,7.6199,1,1,-0.018161,0.011715,0.014657,3.5855
11.808,1,1,0.025323,0.035846,0.18881,5.0487,11.893,1,1,-0.030159,0.004315,0.18881,4.9838,11.965,1,1,-0.043906,-0.002668,0.18881,4.9259,12.042,1,1,-0.028678,0.0069495,0.18881,4.8585,12.136,1,1,-0.027387,0.006223,0.18881,4.79
16.813,1,1,0.062229,0.058087,0.57482,-7.4114,16.838,1,1,0.030489,0.041792,0.57482,-7.3717,16.854,1,1,-0.060532,-0.013008,0.57482,-7.2804,16.852,1,1,-0.18564,-0.089413,0.57482,-7.1217,16.835,1,1,-0.29593,-0.15362,0.57482,-6.9061
10.644,1,1,0.22857,0.15833,-0.0020187,-12.516,10.663,1,1,0.22841,0.1641,-0.0020187,-12.531,10.665,1,1,0.2285,0.16675,-0.0020187,-12.543,10.665,1,1,0.22863,0.16491,-0.0020187,-12.554,10.665,1,1,0.22844,0.1585,-0.0020187,-12.563
10.967,1,0,-0.36008,-0.19641,1.0627,-10.692,10.967,1,0,-0.60863,-0.35315,1.0627,-10.21,10.967,1,0,-0.87489,-0.51947,1.0627,-9.7054,10.967,1,0,-1.0644,-0.62889,1.0627,-9.033,10.966,1,0,-1.1232,-0.64601,1.0627,-8.3431
15.236,1,1,-1.1566,-0.67642,1.0665,-13.461,15.267,1,1,-1.1972,-0.71683,1.0665,-12.659,15.304,1,1,-1.199,-0.72101,1.0665,-11.871,15.362,1,1,-1.1781,-0.69867,1.0665,-11.111,15.445,1,1,-1.1435,-0.65812,1.0665,-10.386
16.85,1,1,1.1742,0.72818,-1.3778,19.53,16.952,1,1,0.93602,0.60136,-1.3778,18.796,17.063,1,1,0.69282,0.45551,-1.3778,18.099,17.276,1,1,0.60023,0.39304,-1.3778,17.533,17.497,1,1,0.68483,0.43015,-1.3778,16.93
7.617,1,1,-0.23821,-0.12297,0.43691,-7.9663,7.617,1,1,-0.23806,-0.12415,0.43691,-7.7684,7.617,1,1,-0.23771,-0.1232,0.43691,-7.5734,7.617,1,1,-0.23803,-0.12157,0.43691,-7.3825,7.617,1,1,-0.23818,-0.11925,0.43691,-7.1954
16.688,1,1,0.074749,0.065632,0.018482,-9.538,16.805,1,1,0.069372,0.06582,0.018482,-9.4965,16.883,1,1,0.044933,0.052582,0.018482,-9.4402,16.928,1,1,0.022088,0.038115,0.018482,-9.3718,16.953,1,1,0.0010704,0.023161,0.018482,-9.2928
9.768,1,1,0.40136,0.26246,-0.038325,1.4315,9.9677,1,1,0.31922,0.22021,-0.038325,1.2092,10.114,1,1,0.2291,0.16712,-0.038325,1.0413,10.19,1,1,0.11587,0.095688,-0.038325,0.93823,10.21,1,1,-0.0098389,0.016668,-0.038325,0.90505
16.842,0,1,0.020562,0.032977,-0.51271,9.9539,16.905,0,1,0.024782,0.038266,-0.51271,9.8032,16.955,0,1,0.035313,0.046599,-0.51271,9.6464,16.965,0,1,0.037626,0.047654,-0.51271,9.4885,16.929,0,1,0.026638,0.03838,-0.51271,9.3374
13.715,1,1,0.032774,0.040336,0.0046136,-9.0029,13.711,1,1,0.03287,0.043264,0.0046136,-8.9468,13.699,1,1,0.032901,0.045099,0.0046136,-8.89,13.681,1,1,0.034485,0.045726,0.0046136,-8.8347,13.663,1,1,0.041679,0.047333,0.0046136,-8.784
21.364,1,1,-0.3205,-0.17256,0.15332,-2.8166,21.344,1,1,-0.33051,-0.18128,0.15332,-2.6238,21.321,1,1,-0.33069,-0.18102,0.15332,-2.4351,21.287,1,1,-0.3306,-0.1784,0.15332,-2.2515,21.239,1,1,-0.32399,-0.17032,0.15332,-2.0763
14.221,1,1,0.1009,0.081394,-0.25422,5.2184,14.423,1,1,0.24262,0.17288,-0.25422,4.9973,14.667,1,1,0.39193,0.26838,-0.25422,4.6953,14.903,1,1,0.50813,0.3365,-0.25422,4.3336,15.086,1,1,0.5565,0.35376,-0.25422,3.9518
18.424,1,1,0.42037,0.27391,-0.65413,9.5338,18.357,1,1,0.58065,0.38176,-0.65413,9.0732,18.317,1,1,0.68825,0.45267,-0.65413,8.5593,18.3,1,1,0.73425,0.47532,-0.65413,8.0285,18.298,1,1,0.737,0.4612,-0.65413,7.5056
19.451,0,1,-0.36754,-0.20091,0.14015,4.6108,19.516,0,1,-0.36598,-0.2032,0.14015,4.7409,19.552,0,1,-0.33467,-0.1835,0.14015,4.8484,19.536,0,1,-0.29206,-0.15474,0.14015,4.9276,19.47,0,1,-0.23809,-0.11919,0.14015,4.9735
15.261,1,0,-0.078621,-0.026795,-0.10566,1.8241,15.21,1,0,-0.076841,-0.024532,-0.10566,1.8216,15.115,1,0,-0.072735,-0.020597,-0.10566,1.8156,14.971,1,0,-0.062525,-0.01383,-0.10566,1.8024,14.777,1,0,-0.033337,0.0026815,-0.10566,1.7722
18.715,1,1,0.32654,0.21737,0.68452,-13.137,18.99,1,1,0.45163,0.30203,0.68452,-13.272,19.073,1,1,0.45872,0.30992,0.68452,-13.405,18.985,1,1,0.34239,0.23475,0.68452,-13.468,18.798,1,1,0.14364,0.10802,0.68452,-13.42
10.689,1,1,-0.0057573,0.017115,-0.051828,3.4337,10.649,1,1,-0.018391,0.011587,-0.051828,3.3802,10.591,1,1,-0.020076,0.012152,-0.051828,3.3271,10.516,1,1,-0.022651,0.01065,-0.051828,3.2746,10.443,1,1,-0.026403,0.0068088,-0.051828,3.2237
20.041,1,1,0.14518,0.10808,0.049418,-10.607,20.294,1,1,0.15745,0.12025,0.049418,-10.604,20.543,1,1,0.16998,0.13035,0.049418,-10.605,20.75,1,1,0.17782,0.13372,0.049418,-10.609,20.891,1,1,0.15835,0.11677,0.049418,-10.602
10.778,1,1,-0.029198,0.0029891,-0.16827,5.895,10.974,1,1,0.056975,0.058159,-0.16827,5.7714,11.051,1,1,0.1102,0.093171,-0.16827,5.6183,11.009,1,1,0.13008,0.10441,-0.16827,5.4552,10.898,1,1,0.12586,0.097439,-0.16827,5.2961
12.419,1,1,-0.15356,-0.071955,0.24576,8.6964,12.453,1,1,-0.18819,-0.093339,0.24576,8.6803,12.474,1,1,-0.21335,-0.10805,0.24576,8.6753,12.481,1,1,-0.22336,-0.11257,0.24576,8.6729,12.469,1,1,-0.22087,-0.10894,0.24576,8.6664
16.769,1,1,0.073949,0.065149,-0.012464,10.026,16.946,1,1,0.083082,0.074292,-0.012464,9.8418,17.131,1,1,0.085068,0.077542,-0.012464,9.6567,17.318,1,1,0.07082,0.068032,-0.012464,9.4803,17.505,1,1,0.048955,0.051663,-0.012464,9.3171
10.098,1,0,-0.052465,-0.011033,0.39205,-0.058733,10.078,1,0,-0.055074,-0.011081,0.39205,-0.052577,10.069,1,0,-0.056531,-0.01052,0.39205,-0.046409,10.082,1,0,-0.051552,-0.0070929,0.39205,-0.044414,10.126,1,0,-0.061523,-0.014095,0.39205,-0.038067
10.201,1,0,0.048382,0.049742,0.19547,3.1855,10.393,1,0,0.072374,0.067675,0.19547,3.0834,10.714,1,0,0.074707,0.071099,0.19547,2.9806,11.11,1,0,0.056067,0.058975,0.19547,2.8886,11.511,1,0,0.012102,0.029728,0.19547,2.821
16.739,1,1,-0.35393,-0.19271,-0.16316,-9.5137,16.714,1,1,-0.28158,-0.15105,-0.16316,-9.2739,16.696,1,1,-0.10868,-0.042951,-0.16316,-9.1342,16.681,1,1,0.11565,0.095554,-0.16316,-9.121,16.669,1,1,0.311,0.20764,-0.16316,-9.2143
8.4497,1,1,-0.3883,-0.21342,-0.019576,1.5983,7.8429,1,1,-0.33133,-0.18179,-0.019576,1.7423,7.2463,1,1,-0.27313,-0.14522,-0.019576,1.8493,6.7538,1,1,-0.19249,-0.093615,-0.019576,1.9077,6.4131,1,1,-0.093397,-0.033067,-0.019576,1.9091
4.4663,1,1,-0.023413,0.0064754,-0.068464,3.2802,4.3943,1,1,-0.020766,0.01012,-0.068464,3.2297,4.3561,1,1,-0.014639,0.015533,-0.068464,3.1753,4.4052,1,1,-0.012238,0.017042,-0.068464,3.1188,4.5772,1,1,-0.003737,0.0203,-0.068464,3.0573
